# tracer: function_graph
#
#     TIME         TASK/PID         DURATION                  FUNCTION CALLS
#      |            |    |           |   |                     |   |   |   |
5640901.762062 |   ztracer-9251  |   13.489 us   |          } /* generic_file_read_iter */
5640901.762062 |    squid-920    |   0.090 us    |                          ipv4_dst_check();
5640901.762062 |   ztracer-9251  |   14.291 us   |        } /* ext4_file_read_iter */
5640901.762062 |   ztracer-9251  |   14.998 us   |      } /* new_sync_read */
5640901.762063 |    squid-920    |   0.762 us    |                        } /* __sk_dst_check */
5640901.762063 |   ztracer-9251  |   15.659 us   |    } /* __vfs_read */
5640901.762063 |    squid-920    |   0.095 us    |                        skb_push();
5640901.762063 |   ztracer-9251  |   0.095 us    |    __fsnotify_parent();
5640901.762064 |    squid-920    |   0.236 us    |                        ip_copy_addrs();
5640901.762064 |   ztracer-9251  |   0.096 us    |    fsnotify();
5640901.762064 |   ztracer-9251  |   23.168 us   |  } /* vfs_read */
5640901.762064 |    squid-920    |               |                        ip_local_out() {
5640901.762065 |    squid-920    |   0.121 us    |                          __ip_local_out();
5640901.762065 |    squid-920    |               |                          ip_output() {
5640901.762066 |    squid-920    |   0.095 us    |                            __local_bh_enable_ip();
5640901.762066 |    squid-920    |               |                            ip_finish_output() {
5640901.762067 |    squid-920    |   0.105 us    |                              ipv4_mtu();
5640901.762068 |    squid-920    |               |                              ip_finish_output2() {
5640901.762069 |    squid-920    |   0.096 us    |                                skb_push();
5640901.762069 |    squid-920    |               |                                dev_queue_xmit() {
5640901.762070 |    squid-920    |               |                                  __dev_queue_xmit() {
5640901.762070 |    squid-920    |   0.120 us    |                                    netdev_pick_tx();
5640901.762071 |    squid-920    |   0.111 us    |                                    _raw_spin_lock();
5640901.762072 |    squid-920    |               |                                    sch_direct_xmit() {
5640901.762073 |    squid-920    |               |                                      validate_xmit_skb_list() {
5640901.762073 |    squid-920    |               |                                        validate_xmit_skb() {
5640901.762074 |    squid-920    |               |                                          netif_skb_features() {
5640901.762075 |    squid-920    |   0.095 us    |                                            skb_network_protocol();
5640901.762075 |    squid-920    |   1.478 us    |                                          } /* netif_skb_features */
5640901.762076 |    squid-920    |   0.100 us    |                                          validate_xmit_xfrm();
5640901.762077 |    squid-920    |               |                                          skb_csum_hwoffload_help() {
5640901.762077 |    squid-920    |               |                                            skb_checksum_help() {
5640901.762078 |    squid-920    |               |                                              skb_checksum() {
5640901.762078 |    squid-920    |   0.401 us    |                                                __skb_checksum();
5640901.762079 |    squid-920    |   1.177 us    |                                              } /* skb_checksum */
5640901.762079 |    squid-920    |   1.925 us    |                                            } /* skb_checksum_help */
5640901.762080 |    squid-920    |   2.652 us    |                                          } /* skb_csum_hwoffload_help */
5640901.762080 |    squid-920    |   6.391 us    |                                        } /* validate_xmit_skb */
5640901.762080 |    squid-920    |   7.048 us    |                                      } /* validate_xmit_skb_list */
5640901.762080 |    squid-920    |   0.110 us    |                                      _raw_spin_lock();
5640901.762081 |    squid-920    |               |                                      dev_hard_start_xmit() {
5640901.762082 |    squid-920    |               |                                        rtl8169_start_xmit [r8169]() {
5640901.762082 |    squid-920    |   0.095 us    |                                          rtl8169_tso_csum_v1 [r8169]();
5640901.762083 |    squid-920    |               |                                          nommu_map_page() {
5640901.762083 |    squid-920    |   0.101 us    |                                            check_addr();
5640901.762084 |    squid-920    |   0.772 us    |                                          } /* nommu_map_page */
5640901.762084 |    squid-920    |   0.086 us    |                                          nommu_mapping_error();
5640901.762085 |    squid-920    |   3.148 us    |                                        } /* rtl8169_start_xmit [r8169] */
5640901.762085 |    squid-920    |   3.885 us    |                                      } /* dev_hard_start_xmit */
5640901.762086 |    squid-920    |   0.110 us    |                                      _raw_spin_lock();
5640901.762086 |    squid-920    |   13.715 us   |                                    } /* sch_direct_xmit */
5640901.762087 |    squid-920    |   0.106 us    |                                    __local_bh_enable_ip();
5640901.762088 |    squid-920    |   17.644 us   |                                  } /* __dev_queue_xmit */
5640901.762088 |    squid-920    |   18.461 us   |                                } /* dev_queue_xmit */
5640901.762088 |    squid-920    |   0.095 us    |                                __local_bh_enable_ip();
5640901.762089 |    squid-920    |   21.028 us   |                              } /* ip_finish_output2 */
5640901.762104 |   ztracer-9251  |               |  vfs_read() {
5640901.762104 |   ztracer-9251  |               |    rw_verify_area() {
5640901.762104 |   ztracer-9251  |               |      security_file_permission() {
5640901.762105 |   ztracer-9251  |               |        apparmor_file_permission() {
5640901.762105 |   ztracer-9251  |               |          common_file_perm() {
5640901.762106 |   ztracer-9251  |   0.105 us    |            aa_file_perm();
5640901.762106 |   ztracer-9251  |   0.812 us    |          } /* common_file_perm */
5640901.762107 |   ztracer-9251  |   1.443 us    |        } /* apparmor_file_permission */
5640901.762107 |   ztracer-9251  |   0.090 us    |        __fsnotify_parent();
5640901.762107 |   ztracer-9251  |   0.095 us    |        fsnotify();
5640901.762108 |   ztracer-9251  |   3.383 us    |      } /* security_file_permission */
5640901.762108 |   ztracer-9251  |   4.035 us    |    } /* rw_verify_area */
5640901.762109 |   ztracer-9251  |               |    __vfs_read() {
5640901.762109 |   ztracer-9251  |               |      new_sync_read() {
5640901.762109 |   ztracer-9251  |               |        ext4_file_read_iter() {
5640901.762110 |   ztracer-9251  |               |          generic_file_read_iter() {
5640901.762110 |   ztracer-9251  |   0.090 us    |            _cond_resched();
5640901.762111 |   ztracer-9251  |               |            pagecache_get_page() {
5640901.762111 |    squid-920    |   44.115 us   |                            } /* ip_finish_output */
5640901.762111 |    squid-920    |   45.454 us   |                          } /* ip_output */
5640901.762111 |   ztracer-9251  |   0.155 us    |              find_get_entry();
5640901.762111 |    squid-920    |   46.802 us   |                        } /* ip_local_out */
5640901.762112 |    squid-920    |   50.270 us   |                      } /* ip_queue_xmit */
5640901.762112 |   ztracer-9251  |   0.847 us    |            } /* pagecache_get_page */
5640901.762112 |    squid-920    |   56.802 us   |                    } /* tcp_transmit_skb */
5640901.762112 |   ztracer-9251  |               |            mark_page_accessed() {
5640901.762112 |    squid-920    |   62.346 us   |                  } /* tcp_send_ack */
5640901.762113 |   ztracer-9251  |   0.105 us    |              lookup_page_ext();
5640901.762113 |    squid-920    |   63.073 us   |                } /* tcp_cleanup_rbuf */
5640901.762113 |    squid-920    |               |                release_sock() {
5640901.762113 |    squid-920    |   0.115 us    |                  _raw_spin_lock_bh();
5640901.762113 |   ztracer-9251  |   0.792 us    |            } /* mark_page_accessed */
5640901.762114 |   ztracer-9251  |               |            kmap_atomic() {
5640901.762114 |   ztracer-9251  |   0.105 us    |              kmap_atomic_prot();
5640901.762114 |    squid-920    |   0.090 us    |                  tcp_release_cb();
5640901.762115 |   ztracer-9251  |   0.742 us    |            } /* kmap_atomic */
5640901.762115 |    squid-920    |               |                  _raw_spin_unlock_bh() {
5640901.762115 |   ztracer-9251  |               |            __check_object_size() {
5640901.762115 |    squid-920    |   0.091 us    |                    __local_bh_enable_ip();
5640901.762115 |   ztracer-9251  |   0.090 us    |              __virt_addr_valid();
5640901.762116 |    squid-920    |   0.712 us    |                  } /* _raw_spin_unlock_bh */
5640901.762116 |   ztracer-9251  |   0.091 us    |              check_stack_object();
5640901.762116 |    squid-920    |   2.652 us    |                } /* release_sock */
5640901.762116 |    squid-920    |   80.602 us   |              } /* tcp_recvmsg */
5640901.762117 |    squid-920    |   81.288 us   |            } /* inet_recvmsg */
5640901.762117 |   ztracer-9251  |   1.368 us    |            } /* __check_object_size */
5640901.762117 |    squid-920    |   86.672 us   |          } /* sock_recvmsg */
5640901.762117 |   ztracer-9251  |               |            __kunmap_atomic() {
5640901.762117 |    squid-920    |   87.404 us   |        } /* sock_read_iter */
5640901.762117 |   ztracer-9251  |   0.206 us    |              native_flush_tlb_single();
5640901.762117 |    squid-920    |   88.196 us   |      } /* new_sync_read */
5640901.762118 |    squid-920    |   88.847 us   |    } /* __vfs_read */
5640901.762118 |    squid-920    |   0.090 us    |    __fsnotify_parent();
5640901.762118 |   ztracer-9251  |   0.872 us    |            } /* __kunmap_atomic */
5640901.762118 |   ztracer-9251  |               |            touch_atime() {
5640901.762119 |    squid-920    |   0.106 us    |    fsnotify();
5640901.762119 |   ztracer-9251  |               |              __atime_needs_update() {
5640901.762119 |   ztracer-9251  |               |                current_time() {
5640901.762119 |    squid-920    |   96.191 us   |  } /* vfs_read */
5640901.762119 |   ztracer-9251  |   0.115 us    |                  current_kernel_time64();
5640901.762120 |   ztracer-9251  |   0.090 us    |                  timespec_trunc();
5640901.762121 |   ztracer-9251  |   1.388 us    |                } /* current_time */
5640901.762121 |   ztracer-9251  |   2.145 us    |              } /* __atime_needs_update */
5640901.762122 |   ztracer-9251  |   2.817 us    |            } /* touch_atime */
5640901.762122 |   ztracer-9251  |   11.780 us   |          } /* generic_file_read_iter */
5640901.762122 |   ztracer-9251  |   12.416 us   |        } /* ext4_file_read_iter */
5640901.762122 |   ztracer-9251  |   13.093 us   |      } /* new_sync_read */
5640901.762123 |   ztracer-9251  |   13.725 us   |    } /* __vfs_read */
5640901.762123 |   ztracer-9251  |   0.096 us    |    __fsnotify_parent();
5640901.762124 |   ztracer-9251  |   0.105 us    |    fsnotify();
5640901.762124 |   ztracer-9251  |   20.401 us   |  } /* vfs_read */
5640901.762125 |   ztracer-9251  |               |  vfs_read() {
5640901.762126 |   ztracer-9251  |               |    rw_verify_area() {
5640901.762126 |   ztracer-9251  |               |      security_file_permission() {
5640901.762126 |   ztracer-9251  |               |        apparmor_file_permission() {
5640901.762127 |   ztracer-9251  |               |          common_file_perm() {
5640901.762127 |   ztracer-9251  |   0.095 us    |            aa_file_perm();
5640901.762128 |   ztracer-9251  |   0.722 us    |          } /* common_file_perm */
5640901.762128 |   ztracer-9251  |   1.343 us    |        } /* apparmor_file_permission */
5640901.762128 |   ztracer-9251  |   0.100 us    |        __fsnotify_parent();
5640901.762129 |   ztracer-9251  |   0.100 us    |        fsnotify();
5640901.762130 |   ztracer-9251  |   3.409 us    |      } /* security_file_permission */
5640901.762130 |   ztracer-9251  |   4.050 us    |    } /* rw_verify_area */
5640901.762131 |   ztracer-9251  |               |    __vfs_read() {
5640901.762131 |   ztracer-9251  |               |      new_sync_read() {
5640901.762132 |   ztracer-9251  |               |        ext4_file_read_iter() {
5640901.762132 |   ztracer-9251  |               |          generic_file_read_iter() {
5640901.762132 |   ztracer-9251  |   0.085 us    |            _cond_resched();
5640901.762133 |   ztracer-9251  |               |            pagecache_get_page() {
5640901.762133 |   ztracer-9251  |   0.131 us    |              find_get_entry();
5640901.762134 |   ztracer-9251  |   0.798 us    |            } /* pagecache_get_page */
5640901.762134 |   ztracer-9251  |               |            kmap_atomic() {
5640901.762135 |   ztracer-9251  |   0.105 us    |              kmap_atomic_prot();
5640901.762136 |   ztracer-9251  |   0.767 us    |            } /* kmap_atomic */
5640901.762136 |   ztracer-9251  |               |            __check_object_size() {
5640901.762136 |   ztracer-9251  |   0.095 us    |              __virt_addr_valid();
5640901.762137 |   ztracer-9251  |   0.101 us    |              check_stack_object();
5640901.762138 |   ztracer-9251  |   1.494 us    |            } /* __check_object_size */
5640901.762138 |   ztracer-9251  |               |            __kunmap_atomic() {
5640901.762138 |   ztracer-9251  |   0.190 us    |              native_flush_tlb_single();
5640901.762139 |   ztracer-9251  |   0.837 us    |            } /* __kunmap_atomic */
5640901.762139 |   ztracer-9251  |               |            touch_atime() {
5640901.762140 |   ztracer-9251  |               |              __atime_needs_update() {
5640901.762140 |   ztracer-9251  |               |                current_time() {
5640901.762140 |   ztracer-9251  |   0.105 us    |                  current_kernel_time64();
5640901.762141 |   ztracer-9251  |   0.085 us    |                  timespec_trunc();
5640901.762142 |   ztracer-9251  |   1.358 us    |                } /* current_time */
5640901.762142 |   ztracer-9251  |   2.005 us    |              } /* __atime_needs_update */
5640901.762142 |   ztracer-9251  |   2.642 us    |            } /* touch_atime */
5640901.762143 |   ztracer-9251  |   10.286 us   |          } /* generic_file_read_iter */
5640901.762143 |   ztracer-9251  |   10.917 us   |        } /* ext4_file_read_iter */
5640901.762143 |   ztracer-9251  |   11.679 us   |      } /* new_sync_read */
5640901.762144 |   ztracer-9251  |   12.306 us   |    } /* __vfs_read */
5640901.762144 |   ztracer-9251  |   0.091 us    |    __fsnotify_parent();
5640901.762144 |   ztracer-9251  |   0.095 us    |    fsnotify();
5640901.762145 |   ztracer-9251  |   19.373 us   |  } /* vfs_read */
5640901.762159 |   ztracer-9251  |               |  vfs_read() {
5640901.762159 |   ztracer-9251  |               |    rw_verify_area() {
5640901.762160 |   ztracer-9251  |               |      security_file_permission() {
5640901.762160 |   ztracer-9251  |               |        apparmor_file_permission() {
5640901.762160 |   ztracer-9251  |               |          common_file_perm() {
5640901.762161 |   ztracer-9251  |   0.095 us    |            aa_file_perm();
5640901.762161 |   ztracer-9251  |   0.726 us    |          } /* common_file_perm */
5640901.762162 |   ztracer-9251  |   1.348 us    |        } /* apparmor_file_permission */
5640901.762162 |   ztracer-9251  |   0.096 us    |        __fsnotify_parent();
5640901.762162 |   ztracer-9251  |   0.095 us    |        fsnotify();
5640901.762163 |   ztracer-9251  |   3.258 us    |      } /* security_file_permission */
5640901.762163 |   ztracer-9251  |   3.890 us    |    } /* rw_verify_area */
5640901.762164 |   ztracer-9251  |               |    __vfs_read() {
5640901.762164 |   ztracer-9251  |               |      new_sync_read() {
5640901.762164 |   ztracer-9251  |               |        ext4_file_read_iter() {
5640901.762165 |   ztracer-9251  |               |          generic_file_read_iter() {
5640901.762165 |   ztracer-9251  |   0.090 us    |            _cond_resched();
5640901.762166 |   ztracer-9251  |               |            pagecache_get_page() {
5640901.762166 |   ztracer-9251  |   0.371 us    |              find_get_entry();
5640901.762167 |   ztracer-9251  |   1.078 us    |            } /* pagecache_get_page */
5640901.762167 |   ztracer-9251  |               |            mark_page_accessed() {
5640901.762168 |   ztracer-9251  |   0.096 us    |              lookup_page_ext();
5640901.762168 |   ztracer-9251  |   0.826 us    |            } /* mark_page_accessed */
5640901.762169 |   ztracer-9251  |               |            kmap_atomic() {
5640901.762169 |   ztracer-9251  |   0.110 us    |              kmap_atomic_prot();
5640901.762170 |   ztracer-9251  |   0.802 us    |            } /* kmap_atomic */
5640901.762170 |   ztracer-9251  |               |            __check_object_size() {
5640901.762170 |   ztracer-9251  |   0.095 us    |              __virt_addr_valid();
5640901.762171 |   ztracer-9251  |   0.090 us    |              check_stack_object();
5640901.762172 |   ztracer-9251  |   1.404 us    |            } /* __check_object_size */
5640901.762172 |   ztracer-9251  |               |            __kunmap_atomic() {
5640901.762173 |   ztracer-9251  |   0.191 us    |              native_flush_tlb_single();
5640901.762173 |   ztracer-9251  |   0.837 us    |            } /* __kunmap_atomic */
5640901.762174 |   ztracer-9251  |               |            touch_atime() {
5640901.762174 |   ztracer-9251  |               |              __atime_needs_update() {
5640901.762174 |   ztracer-9251  |               |                current_time() {
5640901.762175 |   ztracer-9251  |   0.105 us    |                  current_kernel_time64();
5640901.762175 |   ztracer-9251  |   0.091 us    |                  timespec_trunc();
5640901.762176 |   ztracer-9251  |   1.364 us    |                } /* current_time */
5640901.762176 |   ztracer-9251  |   2.010 us    |              } /* __atime_needs_update */
5640901.762177 |   ztracer-9251  |   2.632 us    |            } /* touch_atime */
5640901.762177 |   ztracer-9251  |   11.895 us   |          } /* generic_file_read_iter */
5640901.762177 |   ztracer-9251  |   12.526 us   |        } /* ext4_file_read_iter */
5640901.762177 |   ztracer-9251  |   13.198 us   |      } /* new_sync_read */
5640901.762178 |   ztracer-9251  |   13.815 us   |    } /* __vfs_read */
5640901.762178 |   ztracer-9251  |   0.091 us    |    __fsnotify_parent();
5640901.762179 |   ztracer-9251  |   0.095 us    |    fsnotify();
5640901.762179 |   ztracer-9251  |   20.241 us   |  } /* vfs_read */
5640901.762180 |   ztracer-9251  |               |  vfs_read() {
5640901.762181 |   ztracer-9251  |               |    rw_verify_area() {
5640901.762181 |   ztracer-9251  |               |      security_file_permission() {
5640901.762181 |   ztracer-9251  |               |        apparmor_file_permission() {
5640901.762182 |   ztracer-9251  |               |          common_file_perm() {
5640901.762182 |   ztracer-9251  |   0.096 us    |            aa_file_perm();
5640901.762183 |   ztracer-9251  |   0.738 us    |          } /* common_file_perm */
5640901.762183 |   ztracer-9251  |   1.358 us    |        } /* apparmor_file_permission */
5640901.762183 |   ztracer-9251  |   0.096 us    |        __fsnotify_parent();
5640901.762184 |   ztracer-9251  |   0.095 us    |        fsnotify();
5640901.762185 |   ztracer-9251  |   3.283 us    |      } /* security_file_permission */
5640901.762185 |   ztracer-9251  |   3.910 us    |    } /* rw_verify_area */
5640901.762185 |   ztracer-9251  |               |    __vfs_read() {
5640901.762186 |   ztracer-9251  |               |      new_sync_read() {
5640901.762186 |   ztracer-9251  |               |        ext4_file_read_iter() {
5640901.762186 |   ztracer-9251  |               |          generic_file_read_iter() {
5640901.762187 |   ztracer-9251  |   0.090 us    |            _cond_resched();
5640901.762187 |   ztracer-9251  |               |            pagecache_get_page() {
5640901.762188 |   ztracer-9251  |   0.126 us    |              find_get_entry();
5640901.762188 |   ztracer-9251  |   0.761 us    |            } /* pagecache_get_page */
5640901.762189 |   ztracer-9251  |               |            kmap_atomic() {
5640901.762189 |   ztracer-9251  |   0.105 us    |              kmap_atomic_prot();
5640901.762190 |   ztracer-9251  |   0.767 us    |            } /* kmap_atomic */
5640901.762190 |   ztracer-9251  |               |            __check_object_size() {
5640901.762190 |   ztracer-9251  |   0.091 us    |              __virt_addr_valid();
5640901.762191 |   ztracer-9251  |   0.095 us    |              check_stack_object();
5640901.762192 |   ztracer-9251  |   1.835 us    |            } /* __check_object_size */
5640901.762193 |   ztracer-9251  |               |            __kunmap_atomic() {
5640901.762193 |   ztracer-9251  |   0.195 us    |              native_flush_tlb_single();
5640901.762194 |   ztracer-9251  |   0.847 us    |            } /* __kunmap_atomic */
5640901.762194 |   ztracer-9251  |               |            touch_atime() {
5640901.762194 |   ztracer-9251  |               |              __atime_needs_update() {
5640901.762195 |   ztracer-9251  |               |                current_time() {
5640901.762195 |   ztracer-9251  |   0.110 us    |                  current_kernel_time64();
5640901.762196 |   ztracer-9251  |   0.096 us    |                  timespec_trunc();
5640901.762197 |   ztracer-9251  |   1.429 us    |                } /* current_time */
5640901.762197 |   ztracer-9251  |   2.105 us    |              } /* __atime_needs_update */
5640901.762197 |   ztracer-9251  |   2.912 us    |            } /* touch_atime */
5640901.762198 |   ztracer-9251  |   11.053 us   |          } /* generic_file_read_iter */
5640901.762198 |   ztracer-9251  |   11.784 us   |        } /* ext4_file_read_iter */
5640901.762198 |   ztracer-9251  |   12.461 us   |      } /* new_sync_read */
5640901.762199 |   ztracer-9251  |   13.098 us   |    } /* __vfs_read */
5640901.762199 |   ztracer-9251  |   0.095 us    |    __fsnotify_parent();
5640901.762199 |   ztracer-9251  |   0.095 us    |    fsnotify();
5640901.762200 |   ztracer-9251  |   19.454 us   |  } /* vfs_read */
5640901.762538 |    squid-920    |               |  vfs_read() {
5640901.762539 |    squid-920    |               |    rw_verify_area() {
5640901.762539 |    squid-920    |               |      security_file_permission() {
5640901.762539 |    squid-920    |               |        apparmor_file_permission() {
5640901.762540 |    squid-920    |               |          common_file_perm() {
5640901.762540 |    squid-920    |   0.130 us    |            aa_file_perm();
5640901.762541 |    squid-920    |   0.832 us    |          } /* common_file_perm */
5640901.762541 |    squid-920    |   1.499 us    |        } /* apparmor_file_permission */
5640901.762542 |    squid-920    |   0.151 us    |        __fsnotify_parent();
5640901.762542 |    squid-920    |   0.121 us    |        fsnotify();
5640901.762543 |    squid-920    |   3.564 us    |      } /* security_file_permission */
5640901.762543 |    squid-920    |   4.205 us    |    } /* rw_verify_area */
5640901.762543 |    squid-920    |               |    __vfs_read() {
5640901.762544 |    squid-920    |               |      new_sync_read() {
5640901.762544 |    squid-920    |               |        sock_read_iter() {
5640901.762545 |    squid-920    |               |          sock_recvmsg() {
5640901.762545 |    squid-920    |               |            security_socket_recvmsg() {
5640901.762545 |    squid-920    |               |              apparmor_socket_recvmsg() {
5640901.762546 |    squid-920    |               |                aa_sock_msg_perm() {
5640901.762546 |    squid-920    |               |                  aa_sk_perm() {
5640901.762546 |    squid-920    |   0.120 us    |                    aa_label_sk_perm();
5640901.762547 |    squid-920    |   0.756 us    |                  } /* aa_sk_perm */
5640901.762547 |    squid-920    |   1.388 us    |                } /* aa_sock_msg_perm */
5640901.762548 |    squid-920    |   2.015 us    |              } /* apparmor_socket_recvmsg */
5640901.762548 |    squid-920    |   2.682 us    |            } /* security_socket_recvmsg */
5640901.762548 |    squid-920    |               |            inet_recvmsg() {
5640901.762549 |    squid-920    |               |              tcp_recvmsg() {
5640901.762549 |    squid-920    |               |                lock_sock_nested() {
5640901.762549 |    squid-920    |   0.085 us    |                  _cond_resched();
5640901.762550 |    squid-920    |   0.105 us    |                  _raw_spin_lock_bh();
5640901.762551 |    squid-920    |   0.090 us    |                  __local_bh_enable_ip();
5640901.762551 |    squid-920    |   2.050 us    |                } /* lock_sock_nested */
5640901.762552 |    squid-920    |               |                skb_copy_datagram_iter() {
5640901.762552 |    squid-920    |               |                  __check_object_size() {
5640901.762552 |    squid-920    |   0.121 us    |                    __virt_addr_valid();
5640901.762553 |    squid-920    |   0.090 us    |                    check_stack_object();
5640901.762554 |    squid-920    |   1.459 us    |                  } /* __check_object_size */
5640901.762554 |    squid-920    |   0.471 us    |                  __copy_user_ll();
5640901.762555 |    squid-920    |   3.192 us    |                } /* skb_copy_datagram_iter */
5640901.762556 |    squid-920    |   0.095 us    |                tcp_rcv_space_adjust();
5640901.762556 |    squid-920    |               |                __kfree_skb() {
5640901.762557 |    squid-920    |               |                  skb_release_all() {
5640901.762557 |    squid-920    |               |                    skb_release_head_state() {
5640901.762558 |    squid-920    |   0.110 us    |                      sock_rfree();
5640901.762558 |    squid-920    |   0.857 us    |                    } /* skb_release_head_state */
5640901.762559 |    squid-920    |               |                    skb_release_data() {
5640901.762559 |    squid-920    |               |                      skb_free_head() {
5640901.762559 |    squid-920    |   0.110 us    |                        page_frag_free();
5640901.762560 |    squid-920    |   0.742 us    |                      } /* skb_free_head */
5640901.762560 |    squid-920    |   1.379 us    |                    } /* skb_release_data */
5640901.762560 |    squid-920    |   3.398 us    |                  } /* skb_release_all */
5640901.762561 |    squid-920    |               |                  kfree_skbmem() {
5640901.762561 |    squid-920    |   0.121 us    |                    kmem_cache_free();
5640901.762562 |    squid-920    |   0.736 us    |                  } /* kfree_skbmem */
5640901.762562 |    squid-920    |   5.388 us    |                } /* __kfree_skb */
5640901.762562 |    squid-920    |               |                tcp_cleanup_rbuf() {
5640901.762563 |    squid-920    |   0.100 us    |                  __tcp_select_window();
5640901.762563 |    squid-920    |   0.762 us    |                } /* tcp_cleanup_rbuf */
5640901.762564 |    squid-920    |               |                release_sock() {
5640901.762564 |    squid-920    |   0.105 us    |                  _raw_spin_lock_bh();
5640901.762565 |    squid-920    |   0.090 us    |                  tcp_release_cb();
5640901.762565 |    squid-920    |               |                  _raw_spin_unlock_bh() {
5640901.762566 |    squid-920    |   0.095 us    |                    __local_bh_enable_ip();
5640901.762566 |    squid-920    |   0.696 us    |                  } /* _raw_spin_unlock_bh */
5640901.762566 |    squid-920    |   2.606 us    |                } /* release_sock */
5640901.762567 |    squid-920    |   17.945 us   |              } /* tcp_recvmsg */
5640901.762567 |    squid-920    |   18.587 us   |            } /* inet_recvmsg */
5640901.762567 |    squid-920    |   22.472 us   |          } /* sock_recvmsg */
5640901.762568 |    squid-920    |   23.128 us   |        } /* sock_read_iter */
5640901.762568 |    squid-920    |   23.840 us   |      } /* new_sync_read */
5640901.762568 |    squid-920    |   24.472 us   |    } /* __vfs_read */
5640901.762569 |    squid-920    |   0.090 us    |    __fsnotify_parent();
5640901.762569 |    squid-920    |   0.100 us    |    fsnotify();
5640901.762570 |    squid-920    |   31.244 us   |  } /* vfs_read */
5640901.762659 |    squid-920    |               |  vfs_read() {
5640901.762660 |    squid-920    |               |    rw_verify_area() {
5640901.762660 |    squid-920    |               |      security_file_permission() {
5640901.762661 |    squid-920    |               |        apparmor_file_permission() {
5640901.762661 |    squid-920    |               |          common_file_perm() {
5640901.762661 |    squid-920    |   0.100 us    |            aa_file_perm();
5640901.762662 |    squid-920    |   0.772 us    |          } /* common_file_perm */
5640901.762662 |    squid-920    |   1.418 us    |        } /* apparmor_file_permission */
5640901.762663 |    squid-920    |   0.090 us    |        __fsnotify_parent();
5640901.762663 |    squid-920    |   0.106 us    |        fsnotify();
5640901.762664 |    squid-920    |   3.398 us    |      } /* security_file_permission */
5640901.762664 |    squid-920    |   4.130 us    |    } /* rw_verify_area */
5640901.762664 |    squid-920    |               |    __vfs_read() {
5640901.762665 |    squid-920    |               |      new_sync_read() {
5640901.762665 |    squid-920    |               |        sock_read_iter() {
5640901.762666 |    squid-920    |               |          sock_recvmsg() {
5640901.762666 |    squid-920    |               |            security_socket_recvmsg() {
5640901.762666 |    squid-920    |               |              apparmor_socket_recvmsg() {
5640901.762667 |    squid-920    |               |                aa_sock_msg_perm() {
5640901.762667 |    squid-920    |               |                  aa_sk_perm() {
5640901.762667 |    squid-920    |   0.125 us    |                    aa_label_sk_perm();
5640901.762668 |    squid-920    |   0.797 us    |                  } /* aa_sk_perm */
5640901.762668 |    squid-920    |   1.494 us    |                } /* aa_sock_msg_perm */
5640901.762669 |    squid-920    |   2.175 us    |              } /* apparmor_socket_recvmsg */
5640901.762669 |    squid-920    |   2.908 us    |            } /* security_socket_recvmsg */
5640901.762669 |    squid-920    |               |            inet_recvmsg() {
5640901.762670 |    squid-920    |               |              tcp_recvmsg() {
5640901.762670 |    squid-920    |               |                lock_sock_nested() {
5640901.762670 |    squid-920    |   0.096 us    |                  _cond_resched();
5640901.762671 |    squid-920    |   0.115 us    |                  _raw_spin_lock_bh();
5640901.762672 |    squid-920    |   0.095 us    |                  __local_bh_enable_ip();
5640901.762672 |    squid-920    |   2.050 us    |                } /* lock_sock_nested */
5640901.762673 |    squid-920    |               |                skb_copy_datagram_iter() {
5640901.762673 |    squid-920    |               |                  __check_object_size() {
5640901.762673 |    squid-920    |   0.095 us    |                    __virt_addr_valid();
5640901.762674 |    squid-920    |   0.090 us    |                    check_stack_object();
5640901.762675 |    squid-920    |   1.394 us    |                  } /* __check_object_size */
5640901.762675 |    squid-920    |   0.526 us    |                  __copy_user_ll();
5640901.762676 |    squid-920    |   3.163 us    |                } /* skb_copy_datagram_iter */
5640901.762676 |    squid-920    |   0.100 us    |                tcp_rcv_space_adjust();
5640901.762677 |    squid-920    |               |                __kfree_skb() {
5640901.762677 |    squid-920    |               |                  skb_release_all() {
5640901.762678 |    squid-920    |               |                    skb_release_head_state() {
5640901.762678 |    squid-920    |   0.105 us    |                      sock_rfree();
5640901.762679 |    squid-920    |   0.757 us    |                    } /* skb_release_head_state */
5640901.762679 |    squid-920    |               |                    skb_release_data() {
5640901.762680 |    squid-920    |               |                      skb_free_head() {
5640901.762680 |    squid-920    |   0.110 us    |                        page_frag_free();
5640901.762681 |    squid-920    |   0.732 us    |                      } /* skb_free_head */
5640901.762681 |    squid-920    |   1.434 us    |                    } /* skb_release_data */
5640901.762681 |    squid-920    |   3.389 us    |                  } /* skb_release_all */
5640901.762681 |    squid-920    |               |                  kfree_skbmem() {
5640901.762682 |    squid-920    |   0.115 us    |                    kmem_cache_free();
5640901.762682 |    squid-920    |   0.757 us    |                  } /* kfree_skbmem */
5640901.762683 |    squid-920    |   5.359 us    |                } /* __kfree_skb */
5640901.762683 |    squid-920    |               |                tcp_cleanup_rbuf() {
5640901.762683 |    squid-920    |               |                  tcp_send_ack() {
5640901.762684 |    squid-920    |   0.090 us    |                    bictcp_cwnd_event();
5640901.762684 |    squid-920    |               |                    __alloc_skb() {
